entry_num,timestamp,source_url,selected,selected_role,selected_rank,selected_region,selected_platform,selected_gamemode,hero_id,hero_name,pickrate,winrate,role,pull_datetime_utc,pull_date
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,mei,Mei,8.2,48.1,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,mercy,Mercy,14.3,46.2,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,moira,Moira,24.1,49.0,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,orisa,Orisa,21.5,50.3,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,pharah,Pharah,7.7,50.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,ramattra,Ramattra,10.4,50.5,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,reaper,Reaper,12.1,54.6,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,reinhardt,Reinhardt,8.7,46.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,roadhog,Roadhog,4.3,34.9,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,sigma,Sigma,14.4,54.5,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,sojourn,Sojourn,26.3,43.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,soldier-76,Soldier: 76,25.8,50.6,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,sombra,Sombra,1.4,53.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,symmetra,Symmetra,5.6,54.1,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,torbjorn,Torbjörn,6.7,50.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,tracer,Tracer,5.7,53.1,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,venture,Venture,7.6,56.3,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,widowmaker,Widowmaker,5.3,43.3,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,winston,Winston,5.2,49.4,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,wrecking-ball,Wrecking Ball,2.1,45.3,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,wuyang,Wuyang,24.4,57.9,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,zarya,Zarya,4.8,56.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
39,2025-08-29 14:39:03.957506180,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Bronze,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Bronze'}",All,,Asia,,,zenyatta,Zenyatta,10.8,53.9,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,ana,Ana,36.9,49.3,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,ashe,Ashe,11.3,50.5,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,baptiste,Baptiste,9.3,45.8,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,bastion,Bastion,9.2,47.6,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,brigitte,Brigitte,3.2,48.3,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,cassidy,Cassidy,27.2,47.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,dva,D.Va,10.7,48.9,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,doomfist,Doomfist,4.3,55.1,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,echo,Echo,3.5,48.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,freja,Freja,4.8,47.0,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,genji,Genji,17.2,54.5,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,hanzo,Hanzo,13.3,51.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,hazard,Hazard,4.7,52.1,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,illari,Illari,5.7,51.6,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,junker-queen,Junker Queen,5.3,55.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,junkrat,Junkrat,8.0,46.5,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,juno,Juno,18.9,49.6,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,kiriko,Kiriko,36.7,48.8,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,lifeweaver,Lifeweaver,6.3,43.2,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,lucio,Lúcio,9.0,50.2,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,mauga,Mauga,4.5,45.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,mei,Mei,9.0,48.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,mercy,Mercy,13.1,47.7,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,moira,Moira,22.2,47.2,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,orisa,Orisa,18.4,46.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,pharah,Pharah,7.7,49.3,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,ramattra,Ramattra,9.2,47.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,reaper,Reaper,13.1,52.9,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,reinhardt,Reinhardt,10.5,50.7,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,roadhog,Roadhog,4.1,33.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,sigma,Sigma,12.6,53.0,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,sojourn,Sojourn,19.5,45.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,soldier-76,Soldier: 76,24.8,48.8,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,sombra,Sombra,2.2,47.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,symmetra,Symmetra,5.4,53.5,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,torbjorn,Torbjörn,5.7,50.2,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,tracer,Tracer,7.6,50.3,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,venture,Venture,6.3,54.1,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,widowmaker,Widowmaker,4.2,46.7,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,winston,Winston,6.3,50.8,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,wrecking-ball,Wrecking Ball,2.0,55.4,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,wuyang,Wuyang,27.4,56.2,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,zarya,Zarya,7.2,52.6,TANK,2026-05-16 15:18:25.728179+00:00,2026_05_16
40,2025-08-29 14:39:04.217246294,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Silver,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Silver'}",All,,Asia,,,zenyatta,Zenyatta,11.3,51.5,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
41,2025-08-29 14:39:04.478187799,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Gold'}",All,,Asia,,,ana,Ana,47.7,49.4,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
41,2025-08-29 14:39:04.478187799,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Gold'}",All,,Asia,,,ashe,Ashe,10.9,49.4,DAMAGE,2026-05-16 15:18:25.728179+00:00,2026_05_16
41,2025-08-29 14:39:04.478187799,https://overwatch.blizzard.com/en-us/rates/data/?map=all-maps&role=All&rq=1&input=PC&region=Asia&tier=Gold,"{'map': 'all-maps', 'role': 'All', 'rq': '1', 'input': 'PC', 'region': 'Asia', 'tier': 'Gold'}",All,,Asia,,,baptiste,Baptiste,10.2,46.8,SUPPORT,2026-05-16 15:18:25.728179+00:00,2026_05_16
